server,model,pp,tg,run,server_pp_tps,server_tg_tps,prompt_tokens,eval_tokens,acceptance,draft_len
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,13,803.8,66.71,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,14,804.1,66.63,8201,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,0,803.3,65.62,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,1,804.1,65.71,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,2,804.2,65.59,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,3,803.9,65.73,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,4,803.8,65.75,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,5,803.8,65.55,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,6,803.4,65.56,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,7,804.0,65.0,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,8,804.0,65.67,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,9,804.2,65.74,8201,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,10,804.3,65.71,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,11,803.7,65.71,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,12,803.6,65.7,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,13,803.0,65.52,8203,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,14,804.1,65.81,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,0,783.8,68.95,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,1,780.9,69.06,1035,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,2,790.0,68.87,1033,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,3,790.7,68.55,1033,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,4,790.0,68.5,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,5,790.4,68.57,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,6,790.4,68.53,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,7,790.0,68.54,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,8,789.6,68.63,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,9,789.6,69.16,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,10,789.5,68.93,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,11,789.8,68.5,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,12,790.3,68.65,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,13,790.2,68.55,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,14,790.1,68.57,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,0,785.0,67.6,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,1,789.6,67.49,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,2,790.1,67.68,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,3,790.6,67.79,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,4,790.1,67.98,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,5,790.4,67.78,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,6,789.8,67.61,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,7,790.1,67.64,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,8,790.6,67.56,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,9,789.9,67.41,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,10,791.0,67.67,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,11,781.4,67.81,1035,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,12,789.6,67.81,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,13,790.1,67.79,1033,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,14,790.3,67.57,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,0,809.1,68.66,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,1,812.2,68.34,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,2,811.9,68.78,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,3,812.6,68.26,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,4,812.0,68.85,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,5,811.9,68.38,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,6,812.2,68.83,2057,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,7,812.5,68.31,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,8,812.1,68.8,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,9,812.2,68.31,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,10,811.7,68.64,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,11,812.5,68.38,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,12,811.9,68.68,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,13,812.4,68.28,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,14,811.9,68.68,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,0,809.4,67.32,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,1,813.2,67.57,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,2,813.2,67.35,2057,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,3,813.4,67.42,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,4,808.3,67.47,2059,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,5,808.0,67.57,2059,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,6,813.0,67.38,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,7,813.4,67.39,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,8,813.4,67.51,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,9,812.9,67.54,2057,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,10,812.9,67.38,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,11,808.2,67.33,2059,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,12,812.9,67.25,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,13,812.4,67.51,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,14,812.6,67.3,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,0,815.2,67.74,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,1,816.2,67.52,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,2,816.3,67.5,4105,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,3,816.3,67.48,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,4,816.8,67.8,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,5,816.6,67.27,4105,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,6,816.4,67.13,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,7,816.7,67.28,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,8,816.4,67.88,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,9,814.1,67.29,4107,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,10,814.5,67.18,4107,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,11,814.8,67.35,4107,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,12,816.3,67.36,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,13,817.1,67.81,4105,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,14,817.1,67.37,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,0,814.0,66.22,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,1,817.4,66.33,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,2,816.9,66.3,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,3,816.5,66.45,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,4,817.0,66.38,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,5,817.0,66.35,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,6,817.1,66.4,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,7,816.9,66.42,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,8,816.6,66.31,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,9,816.7,66.21,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,10,817.0,66.46,4105,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,11,816.2,66.27,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,12,816.7,66.24,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,13,815.5,66.32,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,14,816.0,66.29,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,0,802.6,66.36,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,1,804.0,65.87,8201,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,2,804.2,66.05,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,3,804.2,66.0,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,4,803.9,66.34,8201,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,5,803.7,66.24,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,6,803.8,66.19,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,7,803.9,66.19,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,8,804.2,66.5,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,9,804.0,65.95,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,10,802.7,65.91,8203,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,11,803.6,66.35,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,12,804.0,66.02,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,13,803.8,65.9,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,14,803.9,66.42,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,0,803.0,65.12,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,1,803.9,65.2,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,2,804.0,64.89,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,3,804.1,65.27,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,4,802.7,64.97,8203,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,5,803.8,65.04,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,6,803.5,65.06,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,7,803.5,64.94,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,8,803.6,65.13,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,9,803.5,64.94,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,10,803.6,64.97,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,11,803.3,65.07,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,12,803.6,64.98,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,13,802.4,65.16,8203,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,14,803.5,65.31,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,0,754.5,67.3,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,1,786.2,67.04,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,2,786.7,67.29,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,3,786.8,67.17,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,4,786.9,67.38,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,5,785.3,67.12,1035,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,6,786.2,67.45,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,7,785.9,67.61,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,8,785.9,67.63,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,9,785.8,67.05,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,10,786.6,66.88,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,11,786.3,66.97,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,12,786.0,66.96,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,13,786.0,67.1,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,14,786.5,67.0,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,0,754.9,66.22,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,1,786.1,66.26,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,2,786.5,66.01,1035,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,3,787.3,65.93,1035,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,4,786.3,65.89,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,5,786.4,66.32,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,6,787.0,66.38,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,7,785.7,66.16,1033,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,8,786.7,66.07,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,9,785.6,65.83,1033,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,10,786.9,65.89,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,11,786.0,66.03,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,12,786.6,66.16,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,13,786.3,66.28,1035,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,14,785.8,66.26,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,0,794.2,66.9,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,1,810.6,66.77,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,2,810.7,66.72,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,3,810.4,66.68,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,4,809.8,66.92,2057,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,5,810.1,66.96,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,6,810.4,66.85,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,7,810.2,66.95,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,8,811.0,66.88,2059,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,9,810.0,67.28,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,10,810.6,66.89,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,11,810.3,67.32,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,12,810.0,66.96,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,13,809.8,67.28,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,14,810.1,66.8,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,0,792.7,66.16,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,1,810.3,66.18,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,2,809.6,66.06,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,3,810.8,65.87,2059,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,4,809.9,65.89,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,5,809.7,66.03,2057,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,6,810.3,66.18,2057,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,7,810.0,65.82,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,8,810.5,65.76,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,9,810.3,66.09,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,10,809.8,66.1,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,11,810.0,65.87,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,12,810.6,65.94,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,13,810.0,65.81,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,14,810.1,66.14,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,0,806.5,66.05,4105,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,1,815.7,65.97,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,2,815.1,66.1,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,3,815.3,66.51,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,4,815.8,66.21,4107,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,5,815.6,65.83,4107,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,6,815.3,65.87,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,7,815.6,66.36,4105,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,8,814.8,66.39,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,9,815.7,66.03,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,10,815.5,65.92,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,11,815.4,66.28,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,12,815.6,66.63,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,13,815.6,65.9,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,14,815.5,66.37,4107,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,0,807.2,65.24,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,1,815.7,65.37,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,2,815.3,65.34,4105,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,3,815.4,65.16,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,4,815.6,65.1,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,5,815.7,65.22,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,6,814.9,65.24,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,7,815.6,65.3,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,8,815.2,65.03,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,9,815.4,65.0,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,10,815.6,65.0,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,11,815.4,64.97,4107,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,12,815.5,65.03,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,13,815.7,65.17,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,14,815.6,64.98,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,0,799.6,64.92,8203,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,1,803.3,64.63,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,2,803.5,65.24,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,3,803.5,64.7,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,4,803.3,64.72,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,5,803.6,64.86,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,6,803.2,64.83,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,7,803.4,65.38,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,8,803.5,64.81,8203,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,9,803.4,64.79,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,10,802.8,65.15,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,11,803.4,64.82,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,12,803.3,64.9,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,13,803.3,64.64,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,14,803.3,64.6,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,0,799.5,63.75,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,1,803.5,63.57,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,2,803.3,64.03,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,3,803.5,63.7,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,4,803.6,63.78,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,5,803.5,63.85,8203,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,6,803.4,63.79,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,7,803.2,64.03,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,8,803.4,63.95,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,9,803.4,63.7,8201,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,10,803.4,64.13,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,11,803.4,63.71,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,12,803.3,63.83,8201,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,13,802.9,63.96,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,14,803.3,63.76,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,0,691.2,62.02,1035,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,1,790.1,67.42,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,2,789.5,67.31,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,3,790.1,67.13,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,4,790.8,67.68,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,5,790.1,67.67,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,6,790.1,67.21,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,7,789.3,67.39,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,8,790.5,67.44,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,9,789.6,67.27,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,10,789.7,67.36,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,11,790.0,67.3,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,12,789.0,67.55,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,13,789.6,67.09,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,14,790.3,67.33,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,0,780.4,66.23,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,1,790.5,66.0,1036,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,2,788.8,66.15,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,3,788.9,66.34,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,4,789.6,65.96,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,5,789.8,66.25,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,6,789.5,66.37,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,7,788.9,65.99,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,8,789.3,65.61,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,9,788.1,66.24,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,10,789.1,66.23,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,11,790.1,66.39,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,12,789.3,66.2,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,13,789.2,65.69,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,14,789.3,66.08,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,0,756.2,61.61,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,1,815.3,66.58,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,2,815.1,67.29,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,3,815.1,66.87,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,4,814.7,67.23,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,5,814.9,66.85,2057,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,6,814.6,66.82,2057,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,7,815.0,66.86,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,8,814.6,67.03,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,9,814.4,67.08,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,10,814.9,67.07,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,11,815.3,66.57,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,12,814.7,66.64,2058,32,,
