ts,gpu_edge_c,cpu_c,batt_c,fan_rpm,gpu_busy_pct,sclk,cpu_mhz_max,load1
2026-09-14T01:23:14Z,75,75,30,5237,99,1388,1702,0.30
2026-09-14T01:23:16Z,74,75,30,5237,99,1379,1399,0.30
2026-09-14T01:23:18Z,74,75,30,5252,99,1352,1702,0.35
2026-09-14T01:23:20Z,74,75,30,5281,99,1390,1702,0.35
2026-09-14T01:23:22Z,74,75,30,5281,100,1377,1702,0.35
2026-09-14T01:23:24Z,74,75,30,5237,100,1356,1702,0.33
2026-09-14T01:23:26Z,70,75,30,5252,99,1600,2424,0.33
2026-09-14T01:23:28Z,75,75,30,5281,100,1403,1702,0.30
2026-09-14T01:23:30Z,75,75,30,5281,99,1391,1702,0.30
2026-09-14T01:23:33Z,75,75,30,5252,99,1600,1840,0.30
2026-09-14T01:23:35Z,75,75,30,5281,99,1409,1702,0.27
2026-09-14T01:23:37Z,72,74,30,5281,100,1380,1702,0.27
2026-09-14T01:23:39Z,72,74,30,5252,100,1370,1702,0.33
2026-09-14T01:23:41Z,72,74,30,5237,100,1412,1399,0.33
2026-09-14T01:23:43Z,60,73,30,5281,0,200,2424,0.31
2026-09-14T01:23:45Z,58,70,30,5237,0,200,2424,0.31
2026-09-14T01:23:47Z,57,68,30,5095,15,1040,2425,0.31
2026-09-14T01:23:49Z,56,66,30,5108,9,1040,2424,0.36
2026-09-14T01:23:51Z,55,64,30,5108,14,1040,2424,0.36
2026-09-14T01:23:53Z,57,63,30,4330,99,1040,2424,0.41
2026-09-14T01:23:55Z,53,61,30,4242,0,200,2424,0.41
2026-09-14T01:23:57Z,66,62,30,3842,99,1600,1702,0.41
2026-09-14T01:23:59Z,67,67,30,3260,99,1359,1702,0.38
2026-09-14T01:24:01Z,69,68,30,3260,100,1600,1841,0.38
2026-09-14T01:24:04Z,67,70,30,3472,99,1600,1400,0.35
2026-09-14T01:24:06Z,72,71,30,3640,99,1546,1702,0.35
2026-09-14T01:24:08Z,72,72,30,3865,100,1394,1702,0.32
2026-09-14T01:24:10Z,75,72,30,4058,99,1363,1702,0.32
2026-09-14T01:24:12Z,70,73,30,4261,99,1600,1702,0.32
2026-09-14T01:24:14Z,74,74,30,4464,99,1416,2426,0.29
2026-09-14T01:24:16Z,74,74,30,4664,99,1529,1702,0.29
2026-09-14T01:24:18Z,73,75,30,4807,100,1296,2424,0.35
2026-09-14T01:24:20Z,74,75,30,5013,99,1600,1702,0.35
2026-09-14T01:24:22Z,71,75,30,5208,99,1600,2424,0.35
2026-09-14T01:24:24Z,76,75,30,5252,100,1389,1702,0.40
2026-09-14T01:24:26Z,76,75,30,5237,99,1484,1702,0.40
2026-09-14T01:24:28Z,72,75,30,5208,100,1600,1930,0.45
2026-09-14T01:24:30Z,76,75,30,5208,99,1343,1400,0.45
2026-09-14T01:24:32Z,73,75,30,5208,100,1600,2424,0.45
2026-09-14T01:24:35Z,75,75,30,5252,99,1522,1702,0.50
2026-09-14T01:24:37Z,74,75,30,5252,99,1316,1702,0.50
2026-09-14T01:24:39Z,76,75,30,5237,99,1341,1702,0.54
2026-09-14T01:24:41Z,71,75,30,5252,99,1600,2424,0.54
2026-09-14T01:24:43Z,74,75,30,5237,99,1600,2425,0.57
2026-09-14T01:24:45Z,74,75,30,5237,99,1521,1702,0.57
2026-09-14T01:24:47Z,74,75,30,5252,100,1547,1702,0.57
2026-09-14T01:24:49Z,76,75,30,5237,100,1367,1400,0.61
2026-09-14T01:24:51Z,71,75,30,5237,100,1600,2424,0.61
2026-09-14T01:24:53Z,69,75,30,5237,99,1600,2424,0.56
2026-09-14T01:24:55Z,69,75,30,5237,100,1600,1702,0.56
2026-09-14T01:24:57Z,74,75,30,5237,100,1540,1702,0.56
2026-09-14T01:24:59Z,75,75,30,5252,99,1600,1702,0.51
2026-09-14T01:25:01Z,73,75,30,5252,99,1330,1702,0.51
2026-09-14T01:25:03Z,75,75,30,5252,99,1436,1702,0.47
2026-09-14T01:25:06Z,75,75,30,5237,99,1349,1702,0.47
2026-09-14T01:25:08Z,76,75,30,5237,100,1362,1702,0.47
2026-09-14T01:25:10Z,74,75,30,5237,100,1321,2424,0.43
2026-09-14T01:25:12Z,71,74,30,5237,100,1600,2424,0.43
2026-09-14T01:25:14Z,74,74,30,5252,100,1600,1702,0.40
2026-09-14T01:25:16Z,74,75,30,5237,100,1410,2424,0.40
2026-09-14T01:25:18Z,71,74,30,5252,13,1554,1399,0.37
2026-09-14T01:25:20Z,71,73,30,5237,99,1352,1399,0.37
2026-09-14T01:25:22Z,74,73,30,5281,99,1600,1702,0.37
2026-09-14T01:25:24Z,75,74,30,5252,100,1361,1702,0.34
2026-09-14T01:25:26Z,72,75,30,5237,100,1600,1702,0.34
2026-09-14T01:25:28Z,71,75,30,5252,100,1600,1702,0.31
2026-09-14T01:25:30Z,75,75,30,5281,100,1600,1961,0.31
2026-09-14T01:25:32Z,75,75,30,5237,100,1390,1702,0.31
2026-09-14T01:25:34Z,77,76,30,5252,100,1315,2424,0.29
2026-09-14T01:25:36Z,75,76,30,5281,100,1600,1702,0.29
2026-09-14T01:25:39Z,75,76,30,5237,100,1371,1702,0.26
2026-09-14T01:25:41Z,76,76,30,5252,99,1600,1702,0.26
2026-09-14T01:25:43Z,71,76,30,5237,99,1314,1702,0.32
2026-09-14T01:25:45Z,73,76,30,5281,99,1317,1702,0.32
2026-09-14T01:25:47Z,72,76,30,5252,100,1600,1702,0.32
2026-09-14T01:25:49Z,74,76,30,5281,100,1600,1702,0.30
2026-09-14T01:25:51Z,75,76,30,5281,100,1600,1702,0.30
2026-09-14T01:25:53Z,77,76,30,5281,100,1322,2424,0.35
2026-09-14T01:25:55Z,76,76,30,5281,99,1525,1702,0.35
2026-09-14T01:25:57Z,71,76,30,5237,99,1600,1702,0.35
2026-09-14T01:25:59Z,71,76,30,5237,100,1600,1702,0.40
2026-09-14T01:26:01Z,75,76,30,5237,99,1543,1702,0.40
2026-09-14T01:26:03Z,75,76,30,5281,100,1600,2424,0.45
2026-09-14T01:26:05Z,73,76,30,5237,100,1333,1702,0.45
2026-09-14T01:26:08Z,74,76,30,5281,99,1472,1702,0.45
2026-09-14T01:26:10Z,75,75,30,5281,99,1297,1702,0.50
2026-09-14T01:26:12Z,74,75,30,5281,99,1317,1702,0.50
2026-09-14T01:26:14Z,74,75,30,5281,99,1600,2426,0.46
2026-09-14T01:26:16Z,71,75,30,5252,100,1600,2426,0.46
2026-09-14T01:26:18Z,77,75,30,5252,100,1384,1702,0.42
2026-09-14T01:26:20Z,74,75,30,5281,100,1516,1702,0.42
2026-09-14T01:26:22Z,75,75,30,5281,100,1338,1702,0.42
2026-09-14T01:26:24Z,74,75,30,5281,99,1452,2424,0.39
2026-09-14T01:26:26Z,75,75,30,5237,100,1600,1702,0.39
2026-09-14T01:26:28Z,72,75,30,5252,99,1600,1702,0.35
2026-09-14T01:26:30Z,72,75,30,5252,100,1600,1702,0.35
2026-09-14T01:26:32Z,74,75,30,5281,99,1600,1702,0.35
2026-09-14T01:26:34Z,71,75,30,5281,99,1376,1400,0.33
2026-09-14T01:26:36Z,74,75,30,5281,100,1348,1702,0.33
2026-09-14T01:26:39Z,69,75,30,5281,99,1600,2425,0.30
2026-09-14T01:26:41Z,69,75,30,5281,99,1600,2424,0.30
2026-09-14T01:26:43Z,71,75,30,5281,99,1589,1702,0.30
2026-09-14T01:26:45Z,72,74,30,5281,99,1420,1702,0.27
2026-09-14T01:26:47Z,63,74,30,5281,15,1040,2424,0.27
2026-09-14T01:26:49Z,75,73,30,5252,99,1600,2369,0.25
2026-09-14T01:26:51Z,75,75,30,5281,99,1600,1702,0.25
2026-09-14T01:26:53Z,75,75,30,5281,100,1600,1702,0.23
2026-09-14T01:26:55Z,75,75,30,5281,99,1400,2007,0.23
2026-09-14T01:26:57Z,77,75,30,5281,100,1349,1702,0.23
2026-09-14T01:26:59Z,75,76,30,5281,100,1351,1702,0.21
2026-09-14T01:27:01Z,75,76,30,5237,99,1365,1702,0.21
2026-09-14T01:27:03Z,75,76,30,5281,99,1476,1702,0.20
2026-09-14T01:27:05Z,75,76,30,5281,99,1600,1702,0.20
2026-09-14T01:27:07Z,75,76,30,5281,99,1346,1702,0.20
2026-09-14T01:27:10Z,78,76,30,5281,100,1468,1954,0.18
2026-09-14T01:27:12Z,76,76,30,5281,100,1369,1702,0.18
2026-09-14T01:27:14Z,75,76,30,5281,99,1393,2425,0.16
2026-09-14T01:27:16Z,75,76,30,5281,99,1600,1702,0.16
2026-09-14T01:27:18Z,75,76,30,5281,99,1528,1702,0.15
2026-09-14T01:27:20Z,75,76,30,5281,100,1600,1702,0.15
2026-09-14T01:27:22Z,75,76,30,5237,100,1379,1702,0.15
2026-09-14T01:27:24Z,74,76,30,5281,99,1600,2149,0.14
2026-09-14T01:27:26Z,75,76,30,5281,99,1600,2125,0.14
2026-09-14T01:27:28Z,77,76,30,5281,100,1358,1399,0.13
2026-09-14T01:27:30Z,71,76,30,5281,99,1600,2424,0.13
2026-09-14T01:27:32Z,73,76,30,5281,99,1600,1702,0.13
2026-09-14T01:27:34Z,75,76,30,5281,100,1600,1702,0.12
2026-09-14T01:27:36Z,75,76,30,5281,99,1456,1702,0.12
2026-09-14T01:27:39Z,75,76,30,5281,100,1355,1736,0.11
2026-09-14T01:27:41Z,75,75,30,5281,99,1600,2424,0.11
2026-09-14T01:27:43Z,70,75,30,5281,100,1600,1702,0.11
2026-09-14T01:27:45Z,74,75,30,5281,100,1409,2424,0.10
2026-09-14T01:27:47Z,74,75,30,5281,100,1600,1702,0.10
2026-09-14T01:27:49Z,75,75,30,5281,100,1447,1702,0.09
2026-09-14T01:27:51Z,76,75,30,5281,100,1380,1702,0.09
2026-09-14T01:27:53Z,74,75,30,5281,99,1600,1702,0.08
2026-09-14T01:27:55Z,75,75,30,5281,99,1600,2424,0.08
2026-09-14T01:27:57Z,75,75,30,5281,100,1480,1702,0.08
2026-09-14T01:27:59Z,75,75,30,5281,100,1513,1702,0.08
2026-09-14T01:28:01Z,73,75,30,5281,99,1354,1399,0.08
2026-09-14T01:28:03Z,71,75,30,5281,99,1600,2425,0.07
2026-09-14T01:28:05Z,71,75,30,5281,99,1600,2424,0.07
2026-09-14T01:28:07Z,72,75,30,5281,99,1548,1702,0.07
2026-09-14T01:28:09Z,72,74,30,5281,99,1575,1702,0.14
2026-09-14T01:28:12Z,72,74,30,5281,99,1368,1400,0.14
2026-09-14T01:28:14Z,74,73,30,5281,100,1600,1702,0.13
2026-09-14T01:28:16Z,74,74,30,5281,99,1358,1702,0.13
2026-09-14T01:28:18Z,74,75,30,5281,99,1600,1702,0.12
2026-09-14T01:28:20Z,74,75,30,5281,100,1600,1702,0.12
2026-09-14T01:28:22Z,75,75,30,5252,99,1460,1702,0.12
2026-09-14T01:28:24Z,76,76,30,5281,99,1474,1702,0.11
2026-09-14T01:28:26Z,72,76,30,5252,99,1600,1702,0.11
2026-09-14T01:28:28Z,75,76,30,5281,99,1600,1702,0.10
2026-09-14T01:28:30Z,77,76,30,5281,100,1306,2424,0.10
2026-09-14T01:28:32Z,76,76,30,5237,99,1472,1702,0.10
2026-09-14T01:28:34Z,74,76,30,5281,99,1600,2424,0.09
2026-09-14T01:28:36Z,75,76,30,5252,100,1600,1702,0.09
2026-09-14T01:28:38Z,75,76,30,5281,99,1600,1702,0.09
2026-09-14T01:28:41Z,77,76,30,5281,99,1401,1702,0.09
2026-09-14T01:28:43Z,77,76,30,5281,99,1426,1702,0.09
2026-09-14T01:28:45Z,75,76,30,5281,99,1534,1399,0.08
2026-09-14T01:28:47Z,75,76,30,5281,100,1342,1702,0.08
2026-09-14T01:28:49Z,74,76,30,5281,100,1600,2424,0.07
2026-09-14T01:28:51Z,75,76,30,5281,99,1600,1702,0.07
2026-09-14T01:28:53Z,75,76,30,5281,99,1329,1702,0.07
2026-09-14T01:28:55Z,76,76,30,5281,99,1354,1702,0.07
2026-09-14T01:28:57Z,71,76,30,5281,100,1600,2424,0.07
2026-09-14T01:28:59Z,73,76,30,5281,100,1600,2424,0.06
2026-09-14T01:29:01Z,75,76,30,5281,99,1332,1702,0.06
2026-09-14T01:29:03Z,75,76,30,5281,100,1473,1702,0.06
2026-09-14T01:29:05Z,74,76,30,5281,99,1330,1702,0.06
2026-09-14T01:29:07Z,75,76,30,5252,100,1600,2425,0.06
2026-09-14T01:29:09Z,70,76,30,5281,99,1600,2424,0.05
2026-09-14T01:29:12Z,71,75,30,5281,100,1600,1702,0.05
2026-09-14T01:29:14Z,74,75,30,5281,99,1484,1702,0.05
2026-09-14T01:29:16Z,73,75,30,5281,100,1600,1400,0.05
2026-09-14T01:29:18Z,74,75,30,5281,100,1600,1702,0.36
2026-09-14T01:29:20Z,75,75,30,5281,100,1343,1702,0.36
2026-09-14T01:29:22Z,74,75,30,5237,99,1600,1702,0.36
2026-09-14T01:29:24Z,75,75,30,5281,99,1600,1702,0.33
2026-09-14T01:29:26Z,71,75,30,5281,100,1600,2424,0.33
2026-09-14T01:29:28Z,75,75,30,5281,99,1600,2253,0.31
2026-09-14T01:29:30Z,74,75,30,5281,99,1383,1702,0.31
2026-09-14T01:29:32Z,76,75,30,5252,99,1315,2424,0.31
2026-09-14T01:29:34Z,72,74,30,5281,99,1390,1400,0.28
2026-09-14T01:29:36Z,72,74,30,5281,100,1371,1702,0.28
2026-09-14T01:29:38Z,75,73,30,5281,100,1459,1702,0.34
2026-09-14T01:29:40Z,75,74,30,5281,100,1600,2346,0.34
2026-09-14T01:29:43Z,75,75,30,5281,100,1600,1451,0.34
2026-09-14T01:29:45Z,75,75,30,5281,99,1509,1702,0.31
2026-09-14T01:29:47Z,75,75,30,5281,100,1431,2425,0.31
2026-09-14T01:29:49Z,71,76,30,5281,99,1600,1702,0.29
2026-09-14T01:29:51Z,74,76,30,5281,99,1600,2424,0.29
2026-09-14T01:29:53Z,76,76,30,5281,100,1355,1702,0.26
2026-09-14T01:29:55Z,73,76,30,5237,100,1600,1702,0.26
2026-09-14T01:29:57Z,75,76,30,5281,99,1349,1702,0.26
2026-09-14T01:29:59Z,76,76,30,5281,100,1600,1702,0.24
2026-09-14T01:30:01Z,75,76,30,5281,99,1522,1702,0.24
2026-09-14T01:30:03Z,75,76,30,5281,99,1600,1702,0.22
2026-09-14T01:30:05Z,75,76,30,5252,100,1386,2424,0.22
2026-09-14T01:30:07Z,74,76,30,5281,99,1338,1702,0.22
2026-09-14T01:30:09Z,72,76,30,5281,99,1600,2425,0.20
2026-09-14T01:30:11Z,72,76,30,5281,99,1600,1702,0.20
2026-09-14T01:30:14Z,76,76,30,5281,100,1600,2424,0.19
2026-09-14T01:30:16Z,71,76,30,5281,99,1600,2424,0.19
2026-09-14T01:30:18Z,71,76,30,5281,99,1600,1702,0.19
2026-09-14T01:30:20Z,76,76,30,5281,99,1323,2425,0.17
2026-09-14T01:30:22Z,75,76,30,5281,99,1343,1400,0.17
2026-09-14T01:30:24Z,71,76,30,5281,100,1600,2424,0.16
2026-09-14T01:30:26Z,74,76,30,5252,100,1456,1702,0.16
2026-09-14T01:30:28Z,75,76,30,5281,100,1348,1702,0.15
2026-09-14T01:30:30Z,75,76,30,5281,99,1363,2425,0.15
2026-09-14T01:30:32Z,75,76,30,5281,100,1600,1702,0.15
2026-09-14T01:30:34Z,74,76,30,5281,99,1394,1702,0.13
2026-09-14T01:30:36Z,74,75,30,5281,99,1600,2425,0.13
2026-09-14T01:30:38Z,71,75,30,5281,99,1600,2424,0.12
2026-09-14T01:30:40Z,71,75,30,5281,100,1437,2424,0.12
2026-09-14T01:30:42Z,69,75,30,5281,99,1600,2425,0.12
2026-09-14T01:30:44Z,70,75,30,5281,100,1600,1702,0.11
2026-09-14T01:30:47Z,70,75,30,5281,100,1600,2424,0.11
2026-09-14T01:30:49Z,70,75,30,5281,99,1600,2425,0.10
2026-09-14T01:30:51Z,70,75,30,5281,100,1600,2424,0.10
2026-09-14T01:30:53Z,74,75,30,5281,99,1494,1702,0.10
2026-09-14T01:30:55Z,75,75,30,5281,99,1353,1702,0.18
2026-09-14T01:30:57Z,73,75,30,5281,100,1600,1702,0.18
2026-09-14T01:30:59Z,72,75,30,5281,99,1466,1702,0.24
2026-09-14T01:31:01Z,72,74,30,5281,100,1385,1400,0.24
2026-09-14T01:31:03Z,73,74,30,5281,99,200,1399,0.22
2026-09-14T01:31:05Z,74,74,30,5281,99,1361,1702,0.22
2026-09-14T01:31:07Z,75,75,30,5281,100,1376,1702,0.22
2026-09-14T01:31:09Z,77,75,30,5281,100,1420,1702,0.29
2026-09-14T01:31:11Z,76,75,30,5281,99,1465,1702,0.29
2026-09-14T01:31:13Z,75,76,30,5281,100,1357,1702,0.26
2026-09-14T01:31:15Z,75,76,30,5281,100,1600,1702,0.26
2026-09-14T01:31:18Z,77,76,30,5281,100,1392,1702,0.26
2026-09-14T01:31:20Z,75,76,30,5281,100,1365,1399,0.24
2026-09-14T01:31:22Z,75,76,30,5281,100,1538,1399,0.24
2026-09-14T01:31:24Z,73,76,30,5281,100,1600,1702,0.22
2026-09-14T01:31:26Z,78,76,30,5281,100,1324,2424,0.22
2026-09-14T01:31:28Z,72,76,30,5281,100,1530,1702,0.20
2026-09-14T01:31:30Z,75,76,30,5281,99,1329,1702,0.20
2026-09-14T01:31:32Z,75,76,30,5281,99,1600,1702,0.20
2026-09-14T01:31:34Z,75,76,30,5281,100,1532,1702,0.19
2026-09-14T01:31:36Z,72,76,30,5281,100,1600,2424,0.19
2026-09-14T01:31:38Z,77,76,30,5281,100,1404,1702,0.17
2026-09-14T01:31:40Z,75,76,30,5281,100,1600,2424,0.17
2026-09-14T01:31:42Z,73,76,30,5281,100,1600,2424,0.17
2026-09-14T01:31:44Z,72,76,30,5281,99,1355,1702,0.16
2026-09-14T01:31:46Z,75,76,30,5281,100,1600,1702,0.16
2026-09-14T01:31:49Z,75,76,30,5281,99,1306,1702,0.14
2026-09-14T01:31:51Z,72,76,30,5281,100,1600,2424,0.14
2026-09-14T01:31:53Z,76,76,30,5281,99,1410,1702,0.14
2026-09-14T01:31:55Z,76,76,30,5281,100,1455,1399,0.13
2026-09-14T01:31:57Z,75,76,30,5281,100,1600,1702,0.13
2026-09-14T01:31:59Z,75,76,30,5281,100,1483,1702,0.12
2026-09-14T01:32:01Z,75,75,30,5281,99,1267,2424,0.12
2026-09-14T01:32:03Z,76,75,30,5281,99,1376,1399,0.11
2026-09-14T01:32:05Z,72,75,30,5281,99,1600,2424,0.11
2026-09-14T01:32:07Z,72,75,30,5281,100,1600,2425,0.11
2026-09-14T01:32:09Z,71,75,30,5281,100,1600,2424,0.10
2026-09-14T01:32:11Z,69,75,30,5281,100,1600,2424,0.10
2026-09-14T01:32:13Z,75,75,30,5281,100,1600,2424,0.09
2026-09-14T01:32:15Z,73,75,30,5281,100,1600,2424,0.09
2026-09-14T01:32:17Z,74,75,30,5281,99,1475,2424,0.09
2026-09-14T01:32:19Z,74,75,30,5281,99,1600,1702,0.09
2026-09-14T01:32:22Z,75,75,30,5281,99,1518,1702,0.09
2026-09-14T01:32:24Z,70,75,30,5281,99,1389,2424,0.08
2026-09-14T01:32:26Z,73,74,30,5281,100,1421,1702,0.08
2026-09-14T01:32:28Z,72,74,30,5281,100,1373,1702,0.08
2026-09-14T01:32:30Z,74,73,30,5281,100,1529,1702,0.15
2026-09-14T01:32:32Z,75,75,30,5281,100,1600,1702,0.15
2026-09-14T01:32:34Z,75,75,30,5281,99,1520,1399,0.14
2026-09-14T01:32:36Z,75,75,30,5281,100,1365,1702,0.14
2026-09-14T01:32:38Z,76,75,30,5281,100,1460,1702,0.21
2026-09-14T01:32:40Z,76,76,30,5281,100,1362,1702,0.21
2026-09-14T01:32:42Z,75,76,30,5281,100,1474,2424,0.21
2026-09-14T01:32:44Z,78,76,30,5281,100,1391,1702,0.19
2026-09-14T01:32:46Z,72,76,30,5281,99,1600,2426,0.19
2026-09-14T01:32:48Z,75,76,30,5281,99,1315,1702,0.18
2026-09-14T01:32:50Z,76,76,30,5281,99,1528,1702,0.18
2026-09-14T01:32:53Z,76,76,30,5281,99,1409,1702,0.18
2026-09-14T01:32:55Z,75,76,30,5281,99,1539,1702,0.16
2026-09-14T01:32:57Z,75,76,30,5252,99,1469,1702,0.16
2026-09-14T01:32:59Z,72,76,30,5281,99,1361,1702,0.15
2026-09-14T01:33:01Z,75,76,30,5281,99,1600,2425,0.15
2026-09-14T01:33:03Z,72,76,30,5281,100,1600,2425,0.14
2026-09-14T01:33:05Z,75,76,30,5281,100,1474,1702,0.14
2026-09-14T01:33:07Z,75,76,30,5281,100,1519,1702,0.14
2026-09-14T01:33:09Z,71,76,30,5311,100,1600,2424,0.13
2026-09-14T01:33:11Z,75,76,30,5281,100,1600,1840,0.13
2026-09-14T01:33:13Z,75,76,30,5281,100,1600,2066,0.12
2026-09-14T01:33:15Z,71,76,30,5281,100,1600,1702,0.12
2026-09-14T01:33:17Z,76,76,30,5281,100,1517,1702,0.12
2026-09-14T01:33:19Z,69,76,30,5281,99,1467,1702,0.11
2026-09-14T01:33:21Z,74,76,30,5281,99,1600,2051,0.11
2026-09-14T01:33:24Z,75,76,30,5281,100,1463,1702,0.10
2026-09-14T01:33:26Z,75,76,30,5281,99,1334,1399,0.10
2026-09-14T01:33:28Z,75,75,30,5281,100,1552,1702,0.10
2026-09-14T01:33:30Z,74,75,30,5281,99,1313,1702,0.09
2026-09-14T01:33:32Z,75,75,30,5281,100,1427,2424,0.09
2026-09-14T01:33:34Z,75,75,30,5281,99,1348,1702,0.08
2026-09-14T01:33:36Z,75,75,30,5237,100,1581,1702,0.08
2026-09-14T01:33:38Z,75,75,30,5281,100,1395,1400,0.08
2026-09-14T01:33:40Z,75,75,30,5281,100,1600,1702,0.08
2026-09-14T01:33:42Z,75,75,30,5281,100,1600,1399,0.08
2026-09-14T01:33:44Z,75,75,30,5281,99,1519,1400,0.15
2026-09-14T01:33:46Z,75,75,30,5281,99,1379,1702,0.15
2026-09-14T01:33:48Z,76,75,30,5281,100,1352,1399,0.14
2026-09-14T01:33:50Z,72,75,30,5281,100,1481,1702,0.14
2026-09-14T01:33:53Z,71,74,30,5281,99,1374,1399,0.14
2026-09-14T01:33:55Z,67,74,30,5281,99,1040,2424,0.13
2026-09-14T01:33:57Z,75,74,30,5281,100,1508,1400,0.13
2026-09-14T01:33:59Z,74,75,30,5281,100,1509,1820,0.12
2026-09-14T01:34:01Z,76,75,30,5281,100,1384,1702,0.12
2026-09-14T01:34:03Z,75,76,30,5281,100,1412,2424,0.19
2026-09-14T01:34:05Z,75,76,30,5281,100,1431,1702,0.19
2026-09-14T01:34:07Z,75,76,30,5252,99,1600,2425,0.19
2026-09-14T01:34:09Z,75,76,30,5281,100,1344,1702,0.25
2026-09-14T01:34:11Z,76,76,30,5281,99,1358,1702,0.25
2026-09-14T01:34:13Z,76,76,30,5281,99,1346,1400,0.23
2026-09-14T01:34:15Z,75,76,30,5281,100,1515,1702,0.23
2026-09-14T01:34:17Z,76,76,30,5281,100,1600,1702,0.23
2026-09-14T01:34:19Z,75,76,30,5281,99,1521,1702,0.21
2026-09-14T01:34:22Z,75,76,30,5281,100,1432,2425,0.21
2026-09-14T01:34:24Z,71,76,30,5281,99,1600,1702,0.20
2026-09-14T01:34:26Z,75,76,30,5281,100,1600,1702,0.20
2026-09-14T01:34:28Z,77,76,30,5281,99,1362,1702,0.20
2026-09-14T01:34:30Z,75,76,30,5281,99,1530,1702,0.18
2026-09-14T01:34:32Z,71,76,30,5281,100,1533,1702,0.18
2026-09-14T01:34:34Z,76,76,30,5281,99,1384,1702,0.25
2026-09-14T01:34:36Z,75,76,30,5281,100,1413,2424,0.25
2026-09-14T01:34:38Z,75,76,30,5281,99,1338,1400,0.23
2026-09-14T01:34:40Z,76,76,30,5281,99,1456,1702,0.23
2026-09-14T01:34:42Z,78,76,30,5281,100,1477,1400,0.23
2026-09-14T01:34:44Z,71,76,30,5281,99,1600,2424,0.21
2026-09-14T01:34:46Z,74,76,30,5281,100,1394,2424,0.21
2026-09-14T01:34:48Z,75,76,30,5281,99,1600,1702,0.19
2026-09-14T01:34:50Z,74,76,30,5281,100,1501,1702,0.19
2026-09-14T01:34:53Z,71,76,30,5281,99,1468,1702,0.19
2026-09-14T01:34:55Z,75,76,30,5281,99,1364,1702,0.17
2026-09-14T01:34:57Z,71,75,30,5281,100,1600,1491,0.17
2026-09-14T01:34:59Z,71,75,30,5281,99,1600,1702,0.24
2026-09-14T01:35:01Z,77,75,30,5281,100,1431,1400,0.24
2026-09-14T01:35:03Z,75,75,30,5281,100,1418,2424,0.30
2026-09-14T01:35:05Z,71,75,30,5281,100,1463,1702,0.30
2026-09-14T01:35:07Z,75,75,30,5281,99,1300,1702,0.30
2026-09-14T01:35:09Z,73,75,30,5326,100,1495,1702,0.36
2026-09-14T01:35:11Z,72,75,30,5281,99,1600,1702,0.36
2026-09-14T01:35:13Z,74,75,30,5281,100,1600,1702,0.33
2026-09-14T01:35:15Z,73,75,30,5281,99,1409,1702,0.33
2026-09-14T01:35:17Z,72,74,30,5281,100,1394,1702,0.33
2026-09-14T01:35:19Z,72,74,30,5281,99,1454,1399,0.30
2026-09-14T01:35:21Z,72,73,30,5281,100,1311,1399,0.30
2026-09-14T01:35:24Z,77,75,30,5281,99,1405,1702,0.28
2026-09-14T01:35:26Z,74,75,30,5281,99,1332,1702,0.28
2026-09-14T01:35:28Z,76,75,30,5281,99,1365,1702,0.28
2026-09-14T01:35:30Z,75,76,30,5281,99,1600,1702,0.26
2026-09-14T01:35:32Z,75,76,30,5281,100,1600,1489,0.26
2026-09-14T01:35:34Z,76,76,30,5281,100,1361,1702,0.32
2026-09-14T01:35:36Z,71,76,30,5281,99,1528,1702,0.32
2026-09-14T01:35:38Z,76,76,30,5281,100,1449,1702,0.37
2026-09-14T01:35:40Z,75,76,30,5281,99,1600,1702,0.37
2026-09-14T01:35:42Z,75,76,30,5281,99,1280,2425,0.37
2026-09-14T01:35:44Z,74,76,30,5281,99,1600,2412,0.34
2026-09-14T01:35:46Z,72,76,30,5281,99,1600,1400,0.34
2026-09-14T01:35:48Z,76,76,30,5237,100,1600,1399,0.31
2026-09-14T01:35:50Z,76,76,30,5281,99,1384,1702,0.31
2026-09-14T01:35:53Z,71,76,30,5252,99,1600,1702,0.31
2026-09-14T01:35:55Z,77,76,30,5281,100,1467,1400,0.29
2026-09-14T01:35:57Z,75,76,30,5281,100,1600,2425,0.29
2026-09-14T01:35:59Z,72,76,30,5281,99,1600,1441,0.27
2026-09-14T01:36:01Z,71,76,30,5281,100,1600,1702,0.27
2026-09-14T01:36:03Z,75,76,30,5281,100,1600,1702,0.24
2026-09-14T01:36:05Z,72,76,30,5281,100,1387,1400,0.24
2026-09-14T01:36:07Z,76,76,30,5281,99,1250,2424,0.24
2026-09-14T01:36:09Z,75,76,30,5281,100,1600,2428,0.22
2026-09-14T01:36:11Z,77,76,30,5252,99,1407,1702,0.22
2026-09-14T01:36:13Z,75,76,30,5281,100,1600,1702,0.29
2026-09-14T01:36:15Z,75,76,30,5281,100,1522,1702,0.29
2026-09-14T01:36:17Z,78,76,30,5281,100,1323,2424,0.29
2026-09-14T01:36:19Z,75,76,30,5281,100,1477,1702,0.26
2026-09-14T01:36:21Z,71,76,30,5281,99,1600,1702,0.26
2026-09-14T01:36:24Z,74,75,30,5281,99,1324,1401,0.32
2026-09-14T01:36:26Z,76,75,30,5281,100,1368,1702,0.32
2026-09-14T01:36:28Z,75,75,30,5281,100,1600,2399,0.32
2026-09-14T01:36:30Z,75,75,30,5281,99,1452,1702,0.38
2026-09-14T01:36:32Z,75,75,30,5281,100,1472,1702,0.38
