server,model,pp,tg,run,server_pp_tps,server_tg_tps,prompt_tokens,eval_tokens,acceptance,draft_len
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,6,7692.5,105.22,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,7,7702.0,106.13,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,8,7682.1,106.03,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,9,7700.3,105.57,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,10,7643.7,104.6,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,11,7641.9,104.54,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,12,7630.9,105.44,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,13,7640.5,103.9,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,32,14,7628.7,104.58,8202,32,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,0,7599.5,103.99,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,1,7717.1,104.59,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,2,7692.6,104.86,8203,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,3,7701.5,104.83,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,4,7711.8,104.58,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,5,7724.1,103.31,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,6,7713.2,103.92,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,7,7712.3,103.77,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,8,7723.2,103.66,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,9,7668.1,103.96,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,10,7716.7,104.27,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,11,7671.2,103.84,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,12,7685.7,103.56,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,13,7695.3,104.09,8202,64,,
llama-cpp,Qwen3.5-9B-Q4_K_M,8192,64,14,7686.8,104.73,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,0,5427.3,110.49,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,1,6000.1,112.21,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,2,6032.3,112.13,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,3,6036.9,111.94,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,4,6019.0,112.26,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,5,5973.9,112.0,1033,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,6,6029.5,112.2,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,7,6026.0,112.23,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,8,6003.1,112.15,1035,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,9,6035.8,112.23,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,10,6007.4,112.04,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,11,6007.1,112.2,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,12,5994.6,111.97,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,13,6047.8,112.16,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,32,14,6032.7,112.27,1034,32,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,0,5342.0,110.16,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,1,5960.0,110.95,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,2,5946.3,110.95,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,3,5941.2,110.79,1033,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,4,5952.1,110.89,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,5,5951.1,111.06,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,6,5956.9,111.12,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,7,5911.9,111.04,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,8,5930.3,111.06,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,9,5963.1,110.84,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,10,5969.6,110.98,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,11,5971.4,111.03,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,12,5941.5,111.01,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,13,5940.8,111.07,1035,64,,
llamafile,Qwen3.5-9B-Q4_K_M,1024,64,14,5949.0,110.83,1034,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,0,6572.6,109.53,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,1,6950.8,111.35,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,2,6956.2,111.35,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,3,6943.3,111.42,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,4,7004.3,111.52,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,5,6957.9,111.56,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,6,6983.4,111.27,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,7,6988.2,111.56,2059,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,8,6921.1,111.41,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,9,6926.7,111.3,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,10,6961.9,111.51,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,11,6930.7,111.18,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,12,6862.5,111.03,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,13,6947.5,111.36,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,32,14,6943.1,111.35,2058,32,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,0,6591.5,109.62,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,1,6922.3,110.57,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,2,6973.5,110.49,2059,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,3,6937.2,109.67,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,4,7013.4,110.56,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,5,6979.6,110.52,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,6,6965.9,110.63,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,7,6920.7,110.49,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,8,6950.0,110.35,2059,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,9,6914.2,110.63,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,10,6919.5,110.6,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,11,7016.7,110.57,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,12,6877.7,110.44,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,13,6947.3,110.5,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,2048,64,14,6969.4,110.57,2058,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,0,7278.6,108.45,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,1,7526.6,109.92,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,2,7510.4,110.16,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,3,7510.1,110.25,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,4,7466.3,110.31,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,5,7459.4,110.06,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,6,7491.7,110.13,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,7,7476.5,110.27,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,8,7455.5,110.24,4105,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,9,7484.0,110.2,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,10,7439.3,110.2,4107,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,11,7459.6,110.22,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,12,7442.3,110.26,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,13,7430.3,110.11,4107,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,32,14,7442.0,109.96,4106,32,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,0,7267.9,108.34,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,1,7491.3,109.17,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,2,7502.1,109.33,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,3,7491.3,109.33,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,4,7448.4,109.22,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,5,7456.7,109.36,4105,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,6,7478.4,109.27,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,7,7449.1,109.29,4107,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,8,7430.6,109.21,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,9,7462.6,109.3,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,10,7466.9,109.31,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,11,7434.4,109.29,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,12,7447.4,109.24,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,13,7459.5,109.27,4106,64,,
llamafile,Qwen3.5-9B-Q4_K_M,4096,64,14,7449.1,109.32,4105,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,0,7605.1,105.82,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,1,7701.0,107.59,8201,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,2,7690.0,107.86,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,3,7704.1,107.84,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,4,7709.3,107.8,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,5,7672.2,107.7,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,6,7646.0,107.9,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,7,7667.1,107.65,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,8,7666.5,107.87,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,9,7645.1,107.75,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,10,7670.4,107.61,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,11,7706.1,107.83,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,12,7689.6,107.52,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,13,7649.3,107.94,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,32,14,7671.2,107.72,8202,32,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,0,7633.1,105.98,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,1,7707.4,106.84,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,2,7714.8,106.83,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,3,7690.8,106.86,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,4,7642.6,106.94,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,5,7679.9,106.94,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,6,7665.7,106.91,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,7,7645.1,106.95,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,8,7663.1,106.86,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,9,7696.6,106.94,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,10,7664.2,106.98,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,11,7662.1,106.78,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,12,7638.4,106.97,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,13,7659.8,106.91,8202,64,,
llamafile,Qwen3.5-9B-Q4_K_M,8192,64,14,7647.8,106.91,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,0,5242.9,95.62,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,1,5941.2,96.31,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,2,5952.4,96.39,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,3,5896.8,99.66,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,4,6013.2,96.34,1033,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,5,6028.5,96.69,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,6,6029.2,96.47,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,7,5983.5,96.72,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,8,5974.8,96.49,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,9,5954.8,98.91,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,10,5962.7,95.64,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,11,5958.3,96.69,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,12,5976.9,99.12,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,13,5972.4,99.33,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,32,14,5996.6,99.28,1034,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,0,5546.6,97.3,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,1,5921.4,95.3,1035,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,2,5941.8,95.34,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,3,5929.9,94.74,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,4,5936.0,94.62,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,5,5980.7,94.64,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,6,5943.2,94.29,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,7,5996.3,95.35,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,8,5978.6,95.0,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,9,5935.7,94.65,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,10,5951.4,94.68,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,11,5971.4,95.08,1033,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,12,5977.2,94.8,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,13,5984.1,95.17,1034,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,1024,64,14,5961.6,94.84,1035,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,0,6679.6,94.72,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,1,6964.9,96.55,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,2,6968.2,95.95,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,3,6944.3,96.27,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,4,6981.2,96.13,2057,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,5,6987.6,95.89,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,6,6960.7,95.18,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,7,6995.2,96.1,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,8,6983.6,98.92,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,9,6936.8,96.02,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,10,6999.8,99.58,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,11,6889.6,99.39,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,12,6942.6,95.91,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,13,6975.8,96.5,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,32,14,6823.2,98.84,2058,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,0,6662.4,94.3,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,1,6954.6,94.64,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,2,6974.1,94.27,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,3,6947.4,94.79,2057,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,4,6916.1,94.77,2059,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,5,6945.4,94.5,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,6,6916.5,94.64,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,7,6878.8,94.4,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,8,6868.7,97.76,2060,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,9,6891.2,94.58,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,10,6920.7,94.26,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,11,6966.7,97.61,2057,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,12,6897.7,97.24,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,13,6957.4,97.92,2058,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,2048,64,14,6943.2,94.54,2059,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,0,7392.2,94.58,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,1,7506.9,95.17,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,2,7552.8,95.4,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,3,7505.3,95.4,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,4,7501.6,95.52,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,5,7519.9,98.1,4107,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,6,7491.5,98.62,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,7,7514.6,98.55,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,8,7493.4,98.03,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,9,7517.7,94.8,4107,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,10,7491.1,95.26,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,11,7512.0,95.3,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,12,7519.2,94.97,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,13,7508.0,94.79,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,32,14,7531.0,96.13,4106,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,0,7415.8,94.11,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,1,7560.7,93.85,4105,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,2,7556.1,94.05,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,3,7570.8,94.05,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,4,7558.4,93.61,4108,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,5,7555.3,93.42,4105,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,6,7582.2,97.11,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,7,7546.4,94.09,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,8,7572.7,96.9,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,9,7573.3,96.53,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,10,7575.2,96.96,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,11,7563.6,93.61,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,12,7588.5,96.86,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,13,7547.5,96.53,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,4096,64,14,7482.5,93.67,4106,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,0,7670.8,95.65,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,1,7751.6,96.78,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,2,7753.4,96.48,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,3,7727.5,96.73,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,4,7734.9,96.36,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,5,7753.3,96.64,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,6,7766.5,96.29,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,7,7716.6,96.44,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,8,7727.9,96.19,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,9,7724.5,93.59,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,10,7699.4,94.11,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,11,7742.8,96.09,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,12,7664.8,96.08,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,13,7667.5,96.41,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,32,14,7685.9,92.95,8202,32,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,0,7693.6,94.74,8203,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,1,7763.3,92.36,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,2,7726.2,95.05,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,3,7729.6,95.33,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,4,7752.4,95.17,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,5,7713.1,92.12,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,6,7750.5,95.13,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,7,7721.5,91.88,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,8,7727.1,92.38,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,9,7733.4,92.89,8201,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,10,7748.0,95.28,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,11,7717.4,95.34,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,12,7685.1,95.04,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,13,7693.1,94.92,8202,64,,
lm-studio,Qwen3.5-9B-Q4_K_M,8192,64,14,7687.5,92.16,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,0,5075.3,94.05,1035,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,1,5702.8,98.08,1033,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,2,5639.0,94.92,1033,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,3,5665.8,95.24,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,4,5638.6,94.22,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,5,5610.7,93.11,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,6,5358.9,92.7,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,7,5639.5,95.02,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,8,5573.5,94.32,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,9,5571.1,94.59,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,10,5584.7,93.43,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,11,5598.6,93.37,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,12,5603.4,94.38,1035,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,13,5620.4,93.83,1035,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,32,14,5605.6,92.84,1034,32,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,0,4756.9,95.96,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,1,5742.5,93.78,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,2,5653.4,93.94,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,3,5694.1,93.61,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,4,5662.0,93.46,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,5,5700.1,93.88,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,6,5699.3,94.24,1035,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,7,5678.5,93.62,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,8,5653.7,93.81,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,9,5675.4,92.95,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,10,5692.1,93.49,1035,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,11,5706.6,93.03,1033,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,12,5712.4,93.15,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,1024,64,13,5740.0,93.21,1034,64,,
