ts,gpu_edge_c,cpu_c,batt_c,fan_rpm,gpu_busy_pct,sclk,cpu_mhz_max,load1
2026-09-12T23:18:51Z,76,76,30,5403,99,1382,1702,0.56
2026-09-12T23:18:53Z,76,76,30,5403,99,1315,2425,0.56
2026-09-12T23:18:55Z,75,76,30,5403,100,1526,1702,0.51
2026-09-12T23:18:58Z,78,76,30,5387,100,1321,2424,0.51
2026-09-12T23:19:00Z,76,76,30,5387,99,1360,1702,0.47
2026-09-12T23:19:02Z,75,76,30,5357,99,1600,1702,0.47
2026-09-12T23:19:04Z,76,76,30,5387,100,1600,1943,0.47
2026-09-12T23:19:06Z,75,76,30,5403,100,1600,1702,0.43
2026-09-12T23:19:08Z,75,76,30,5357,100,1600,1702,0.43
2026-09-12T23:19:10Z,76,76,30,5357,100,1360,1702,0.40
2026-09-12T23:19:12Z,76,76,30,5387,99,1242,2424,0.40
2026-09-12T23:19:14Z,75,76,30,5357,100,1347,1702,0.36
2026-09-12T23:19:16Z,74,76,30,5357,100,1600,1702,0.36
2026-09-12T23:19:18Z,78,76,30,5357,100,1349,1702,0.36
2026-09-12T23:19:20Z,76,76,30,5403,100,1361,1702,0.34
2026-09-12T23:19:22Z,75,76,30,5357,99,1539,1702,0.34
2026-09-12T23:19:24Z,75,76,30,5357,100,1600,1702,0.31
2026-09-12T23:19:27Z,75,76,30,5403,99,1600,2424,0.31
2026-09-12T23:19:29Z,70,76,30,5387,100,1600,1988,0.31
2026-09-12T23:19:31Z,74,76,30,5403,100,1600,1405,0.28
2026-09-12T23:19:33Z,75,76,30,5403,99,1600,1702,0.28
2026-09-12T23:19:35Z,75,76,30,5403,100,1385,1702,0.26
2026-09-12T23:19:37Z,76,76,30,5357,99,1346,1702,0.26
2026-09-12T23:19:39Z,75,76,30,5357,99,1381,1400,0.32
2026-09-12T23:19:41Z,71,76,30,5403,100,1600,2424,0.32
2026-09-12T23:19:43Z,71,75,30,5403,99,1600,2424,0.32
2026-09-12T23:19:45Z,70,75,30,5387,100,1600,2424,0.29
2026-09-12T23:19:47Z,70,75,30,5387,100,1600,2424,0.29
2026-09-12T23:19:49Z,71,75,30,5403,99,1600,2424,0.27
2026-09-12T23:19:51Z,72,75,30,5403,100,1600,2424,0.27
2026-09-12T23:19:53Z,73,75,30,5387,99,1600,2424,0.27
2026-09-12T23:19:55Z,72,75,30,5403,99,1600,1702,0.41
2026-09-12T23:19:57Z,74,75,30,5357,99,1600,1399,0.41
2026-09-12T23:19:59Z,74,75,30,5357,99,1452,1399,0.38
2026-09-12T23:20:02Z,72,75,30,5403,99,1462,1399,0.38
2026-09-12T23:20:04Z,74,74,30,5357,100,1458,1702,0.38
2026-09-12T23:20:06Z,75,74,30,5403,99,1538,1702,0.35
2026-09-12T23:20:08Z,75,75,30,5357,99,1536,1702,0.35
2026-09-12T23:20:10Z,75,75,30,5357,100,1600,1702,0.32
2026-09-12T23:20:12Z,74,76,30,5403,99,1422,2425,0.32
2026-09-12T23:20:14Z,74,76,30,5387,99,1310,1702,0.29
2026-09-12T23:20:16Z,73,76,30,5387,100,1600,2425,0.29
2026-09-12T23:20:18Z,75,76,30,5357,99,1392,1702,0.29
2026-09-12T23:20:20Z,71,76,30,5357,99,1600,1702,0.27
2026-09-12T23:20:22Z,76,76,30,5387,100,1342,1702,0.27
2026-09-12T23:20:24Z,75,76,30,5387,100,1600,1702,0.25
2026-09-12T23:20:26Z,76,76,30,5357,100,1600,2167,0.25
2026-09-12T23:20:28Z,76,76,30,5387,100,1600,2424,0.25
2026-09-12T23:20:31Z,75,76,30,5357,100,1600,1702,0.23
2026-09-12T23:20:33Z,76,76,30,5403,100,1397,1702,0.23
2026-09-12T23:20:35Z,76,76,30,5403,99,1267,2425,0.21
2026-09-12T23:20:37Z,75,76,30,5387,99,1468,1702,0.21
2026-09-12T23:20:39Z,72,76,30,5387,100,1600,2392,0.21
2026-09-12T23:20:41Z,71,76,30,5403,99,1389,1702,0.19
2026-09-12T23:20:43Z,75,76,30,5387,99,1538,1702,0.19
2026-09-12T23:20:45Z,75,76,30,5357,99,1600,2424,0.18
2026-09-12T23:20:47Z,76,76,30,5403,99,1377,1400,0.18
2026-09-12T23:20:49Z,75,76,30,5403,99,1526,1399,0.16
2026-09-12T23:20:51Z,76,76,30,5357,100,1383,1702,0.16
2026-09-12T23:20:53Z,76,76,30,5403,99,1462,1702,0.16
2026-09-12T23:20:55Z,71,76,30,5403,99,1600,2425,0.15
2026-09-12T23:20:57Z,70,76,30,5403,100,1466,1702,0.15
2026-09-12T23:20:59Z,74,76,30,5387,99,1600,1702,0.14
2026-09-12T23:21:02Z,75,76,30,5403,100,1355,1702,0.14
2026-09-12T23:21:04Z,74,75,30,5387,99,1600,1702,0.14
2026-09-12T23:21:06Z,76,75,30,5403,100,1320,2426,0.12
2026-09-12T23:21:08Z,76,75,30,5387,100,1344,1702,0.12
2026-09-12T23:21:10Z,75,75,30,5387,100,1455,1702,0.11
2026-09-12T23:21:12Z,75,75,30,5403,99,1550,1702,0.11
2026-09-12T23:21:14Z,76,75,30,5357,100,1493,1702,0.10
2026-09-12T23:21:16Z,74,75,30,5357,100,1600,1990,0.10
2026-09-12T23:21:18Z,69,75,30,5403,99,1600,2424,0.10
2026-09-12T23:21:20Z,70,75,30,5403,100,1600,2424,0.10
2026-09-12T23:21:22Z,71,75,30,5357,99,1600,2424,0.10
2026-09-12T23:21:24Z,72,75,30,5357,100,1419,1702,0.09
2026-09-12T23:21:26Z,66,74,30,5387,100,1040,2424,0.09
2026-09-12T23:21:28Z,71,74,30,5403,99,1600,1702,0.09
2026-09-12T23:21:30Z,73,75,30,5403,99,1322,2299,0.08
2026-09-12T23:21:33Z,75,75,30,5357,99,1600,2420,0.08
2026-09-12T23:21:35Z,74,75,30,5387,100,1492,2424,0.07
2026-09-12T23:21:37Z,75,76,30,5403,100,1406,1702,0.07
2026-09-12T23:21:39Z,74,76,30,5357,99,1324,1702,0.07
2026-09-12T23:21:41Z,75,76,30,5357,100,1541,1702,0.15
2026-09-12T23:21:43Z,75,76,30,5357,100,1362,1702,0.15
2026-09-12T23:21:45Z,75,76,30,5357,99,1600,2306,0.22
2026-09-12T23:21:47Z,75,76,30,5357,99,1336,1402,0.22
2026-09-12T23:21:49Z,77,76,30,5357,100,1466,1702,0.20
2026-09-12T23:21:51Z,77,76,30,5357,99,1356,1702,0.20
2026-09-12T23:21:53Z,75,76,30,5387,100,1422,2424,0.20
2026-09-12T23:21:55Z,74,76,30,5357,100,1600,1399,0.18
2026-09-12T23:21:57Z,75,76,30,5387,99,1600,2425,0.18
2026-09-12T23:21:59Z,72,76,30,5387,99,1600,2424,0.17
2026-09-12T23:22:01Z,76,76,30,5403,100,1536,1702,0.17
2026-09-12T23:22:04Z,72,76,30,5357,100,1600,1702,0.17
2026-09-12T23:22:06Z,71,76,30,5387,100,1600,1702,0.15
2026-09-12T23:22:08Z,76,76,30,5403,99,1319,2425,0.15
2026-09-12T23:22:10Z,76,76,30,5357,100,1350,1702,0.14
2026-09-12T23:22:12Z,76,76,30,5403,100,1355,1702,0.14
2026-09-12T23:22:14Z,70,76,30,5357,100,1600,2425,0.14
2026-09-12T23:22:16Z,74,76,30,5357,100,1493,1702,0.13
2026-09-12T23:22:18Z,74,76,30,5387,100,1412,2424,0.13
2026-09-12T23:22:20Z,75,76,30,5357,99,1600,1702,0.12
2026-09-12T23:22:22Z,75,76,30,5357,100,1600,1702,0.12
2026-09-12T23:22:24Z,76,76,30,5403,100,1354,1702,0.11
2026-09-12T23:22:26Z,75,75,30,5403,100,1600,1702,0.11
2026-09-12T23:22:28Z,70,76,30,5357,100,1600,2424,0.11
2026-09-12T23:22:30Z,70,75,30,5387,100,1600,2424,0.18
2026-09-12T23:22:32Z,71,75,30,5357,99,1600,2424,0.18
2026-09-12T23:22:35Z,71,75,30,5387,99,1600,2425,0.25
2026-09-12T23:22:37Z,72,75,30,5403,100,1600,2425,0.25
2026-09-12T23:22:39Z,71,75,30,5403,99,1600,2424,0.25
2026-09-12T23:22:41Z,75,75,30,5403,99,1352,1702,0.23
2026-09-12T23:22:43Z,74,75,30,5357,99,1600,1702,0.23
2026-09-12T23:22:45Z,74,75,30,5403,99,1519,1702,0.21
2026-09-12T23:22:47Z,72,75,30,5403,99,1533,1399,0.21
2026-09-12T23:22:49Z,63,74,30,5387,1,1040,2425,0.27
2026-09-12T23:22:51Z,74,74,30,5403,100,1524,1702,0.27
2026-09-12T23:22:53Z,75,75,30,5357,99,1600,1702,0.27
2026-09-12T23:22:55Z,75,75,30,5357,100,1548,1702,0.25
2026-09-12T23:22:57Z,75,75,30,5387,100,1382,1802,0.25
2026-09-12T23:22:59Z,74,76,30,5403,99,1327,1702,0.23
2026-09-12T23:23:01Z,74,76,30,5403,99,1314,1702,0.23
2026-09-12T23:23:03Z,74,76,30,5357,100,1416,1702,0.23
2026-09-12T23:23:06Z,76,76,30,5403,99,1484,1399,0.21
2026-09-12T23:23:08Z,75,76,30,5357,99,1531,1702,0.21
2026-09-12T23:23:10Z,76,76,30,5387,100,1349,1702,0.19
2026-09-12T23:23:12Z,76,76,30,5357,100,1460,1702,0.19
2026-09-12T23:23:14Z,76,76,30,5357,99,1416,1702,0.19
2026-09-12T23:23:16Z,75,76,30,5387,100,1410,2425,0.18
2026-09-12T23:23:18Z,73,76,30,5403,100,1600,1702,0.18
2026-09-12T23:23:20Z,74,76,30,5357,99,1600,2425,0.16
2026-09-12T23:23:22Z,76,76,30,5357,100,1354,1702,0.16
2026-09-12T23:23:24Z,75,76,30,5357,99,1600,2424,0.23
2026-09-12T23:23:26Z,74,76,30,5403,100,1600,1702,0.23
2026-09-12T23:23:28Z,77,76,30,5357,99,1401,1702,0.23
2026-09-12T23:23:30Z,75,76,30,5403,99,1600,2424,0.21
2026-09-12T23:23:32Z,76,76,30,5387,100,1350,1702,0.21
2026-09-12T23:23:35Z,75,76,30,5357,100,1507,1702,0.20
2026-09-12T23:23:37Z,75,76,30,5357,99,1460,1702,0.20
2026-09-12T23:23:39Z,77,76,30,5403,99,1398,1702,0.20
2026-09-12T23:23:41Z,70,76,30,5403,100,1600,2425,0.18
2026-09-12T23:23:43Z,70,76,30,5387,100,1415,1702,0.18
2026-09-12T23:23:45Z,75,76,30,5357,99,1600,1702,0.16
2026-09-12T23:23:47Z,75,76,30,5357,99,1466,1702,0.16
2026-09-12T23:23:49Z,74,75,30,5357,99,1600,1400,0.15
2026-09-12T23:23:51Z,74,75,30,5387,99,1353,1702,0.15
2026-09-12T23:23:53Z,75,75,30,5403,100,1501,1702,0.15
2026-09-12T23:23:55Z,74,75,30,5357,99,1600,1702,0.14
2026-09-12T23:23:57Z,72,75,30,5403,99,1600,2424,0.14
2026-09-12T23:23:59Z,75,75,30,5357,100,1507,1399,0.13
2026-09-12T23:24:01Z,75,75,30,5387,99,1517,1702,0.13
2026-09-12T23:24:04Z,68,75,30,5387,99,1221,2424,0.13
2026-09-12T23:24:06Z,74,75,30,5387,99,1363,1702,0.12
2026-09-12T23:24:08Z,75,75,30,5403,100,1348,1702,0.12
2026-09-12T23:24:10Z,72,75,30,5403,99,1419,1400,0.27
2026-09-12T23:24:12Z,65,74,30,5387,0,200,2425,0.27
2026-09-12T23:24:14Z,59,73,30,5387,0,200,2424,0.27
2026-09-12T23:24:16Z,58,71,30,5387,0,200,2424,0.25
2026-09-12T23:24:18Z,57,69,30,5387,15,1040,2424,0.25
2026-09-12T23:24:20Z,56,67,30,5357,15,1040,2424,0.31
2026-09-12T23:24:22Z,55,64,30,4783,0,200,2425,0.31
2026-09-12T23:24:24Z,53,63,30,4464,0,200,2424,0.36
2026-09-12T23:24:26Z,65,62,30,4213,99,1368,2424,0.36
2026-09-12T23:24:28Z,69,67,30,3619,99,1379,1702,0.36
2026-09-12T23:24:30Z,70,69,30,3378,99,1398,1400,0.33
2026-09-12T23:24:32Z,70,70,30,3378,100,1381,1702,0.33
2026-09-12T23:24:34Z,72,71,30,3605,100,1458,1702,0.31
2026-09-12T23:24:37Z,73,72,30,3865,99,1403,1702,0.31
2026-09-12T23:24:39Z,74,73,30,4058,99,1379,1702,0.31
2026-09-12T23:24:41Z,73,73,30,4261,100,1334,2425,0.36
2026-09-12T23:24:43Z,75,74,30,4485,99,1385,1702,0.36
2026-09-12T23:24:45Z,75,75,30,4518,99,1374,1702,0.33
2026-09-12T23:24:47Z,75,75,30,4722,99,1340,2424,0.33
2026-09-12T23:24:49Z,75,75,30,5000,100,1600,1702,0.33
2026-09-12T23:24:51Z,75,75,30,5026,100,1600,1702,0.39
2026-09-12T23:24:53Z,75,76,30,5208,100,1379,1702,0.39
2026-09-12T23:24:55Z,75,76,30,5208,99,1342,2424,0.44
2026-09-12T23:24:57Z,73,76,30,5208,99,1366,1702,0.44
2026-09-12T23:24:59Z,74,76,30,5208,99,1600,1702,0.40
2026-09-12T23:25:01Z,75,76,30,5208,100,1600,1399,0.40
2026-09-12T23:25:03Z,75,76,30,5208,99,1331,2425,0.40
2026-09-12T23:25:05Z,71,76,30,5208,100,1600,1702,0.37
2026-09-12T23:25:08Z,75,76,30,5208,99,1383,1702,0.37
2026-09-12T23:25:10Z,75,76,30,5208,99,1336,2424,0.34
2026-09-12T23:25:12Z,75,76,30,5252,99,1385,1702,0.34
2026-09-12T23:25:14Z,77,76,30,5237,99,1376,1407,0.34
2026-09-12T23:25:16Z,76,76,30,5208,99,1600,1702,0.31
2026-09-12T23:25:18Z,75,76,30,5208,100,1328,2424,0.31
2026-09-12T23:25:20Z,75,76,30,5237,100,1349,1702,0.37
2026-09-12T23:25:22Z,76,76,30,5237,100,1368,1702,0.37
2026-09-12T23:25:24Z,75,76,30,5237,99,1428,1702,0.34
2026-09-12T23:25:26Z,72,76,30,5252,100,1599,2425,0.34
2026-09-12T23:25:28Z,71,76,30,5208,99,1600,2427,0.34
2026-09-12T23:25:30Z,76,76,30,5237,99,1377,1702,0.31
2026-09-12T23:25:32Z,75,76,30,5237,100,1382,1702,0.31
2026-09-12T23:25:34Z,74,76,30,5252,100,1539,2424,0.37
2026-09-12T23:25:36Z,76,76,30,5208,99,1335,1702,0.37
2026-09-12T23:25:39Z,76,76,30,5237,99,1380,1702,0.37
2026-09-12T23:25:41Z,75,76,30,5237,100,1408,1702,0.34
2026-09-12T23:25:43Z,75,76,30,5208,99,1351,2424,0.34
2026-09-12T23:25:45Z,76,76,30,5237,99,1378,1702,0.31
2026-09-12T23:25:47Z,75,76,30,5208,100,1600,1399,0.31
2026-09-12T23:25:49Z,76,76,30,5237,99,1341,1399,0.31
2026-09-12T23:25:51Z,75,76,30,5208,99,1321,2424,0.36
2026-09-12T23:25:53Z,71,76,30,5208,99,1600,1702,0.36
2026-09-12T23:25:55Z,72,76,30,5237,100,1404,1702,0.33
2026-09-12T23:25:57Z,77,76,30,5252,100,1376,1702,0.33
2026-09-12T23:25:59Z,73,75,30,5237,99,1595,2424,0.39
2026-09-12T23:26:01Z,75,75,30,5252,100,1373,1702,0.39
2026-09-12T23:26:03Z,75,75,30,5252,99,1376,1702,0.39
2026-09-12T23:26:05Z,75,76,30,5237,99,1376,1702,0.36
2026-09-12T23:26:08Z,75,75,30,5252,100,1348,2425,0.36
2026-09-12T23:26:10Z,77,75,30,5252,100,1380,1702,0.33
2026-09-12T23:26:12Z,75,76,30,5237,99,1335,1702,0.33
2026-09-12T23:26:14Z,75,76,30,5208,100,1600,1702,0.33
2026-09-12T23:26:16Z,74,75,30,5252,100,1337,2424,0.46
2026-09-12T23:26:18Z,74,75,30,5237,100,1347,1702,0.46
2026-09-12T23:26:20Z,69,75,30,5252,100,1600,2424,0.43
2026-09-12T23:26:22Z,72,75,30,5252,100,1600,2424,0.43
2026-09-12T23:26:24Z,75,75,30,5237,99,1342,2425,0.47
2026-09-12T23:26:26Z,75,75,30,5237,99,1600,1702,0.47
2026-09-12T23:26:28Z,75,75,30,5237,99,1388,1702,0.47
2026-09-12T23:26:30Z,78,75,30,5237,100,1380,1702,0.43
2026-09-12T23:26:32Z,74,75,30,5237,100,1600,1702,0.43
2026-09-12T23:26:34Z,72,75,30,5208,99,1379,1702,0.40
2026-09-12T23:26:36Z,72,74,30,5252,99,1411,1399,0.40
2026-09-12T23:26:39Z,75,74,30,5252,100,1384,1702,0.40
2026-09-12T23:26:41Z,75,75,30,5252,100,1389,1702,0.37
2026-09-12T23:26:43Z,76,75,30,5237,99,1357,1702,0.37
2026-09-12T23:26:45Z,76,76,30,5237,99,1404,1702,0.42
2026-09-12T23:26:47Z,75,76,30,5237,100,1379,1702,0.42
2026-09-12T23:26:49Z,76,76,30,5237,100,1374,1702,0.42
2026-09-12T23:26:51Z,76,76,30,5252,100,1331,2424,0.38
2026-09-12T23:26:53Z,77,76,30,5252,100,1373,1702,0.38
2026-09-12T23:26:55Z,76,76,30,5237,99,1374,1702,0.35
2026-09-12T23:26:57Z,77,76,30,5252,100,1379,1702,0.35
2026-09-12T23:26:59Z,76,76,30,5252,100,1600,1702,0.41
2026-09-12T23:27:01Z,75,76,30,5237,100,1600,1702,0.41
2026-09-12T23:27:03Z,75,76,30,5237,99,1378,1702,0.41
2026-09-12T23:27:06Z,76,76,30,5237,100,1341,2426,0.37
2026-09-12T23:27:08Z,76,76,30,5252,100,1375,1702,0.37
2026-09-12T23:27:10Z,72,76,30,5252,100,1371,1702,0.34
2026-09-12T23:27:12Z,75,76,30,5252,99,1600,1399,0.34
2026-09-12T23:27:14Z,75,76,30,5252,99,1343,2424,0.34
2026-09-12T23:27:16Z,72,76,30,5208,100,1600,1702,0.39
2026-09-12T23:27:18Z,74,76,30,5252,99,1384,1702,0.39
2026-09-12T23:27:20Z,75,76,30,5237,99,1399,1702,0.36
2026-09-12T23:27:22Z,73,76,30,5252,99,1600,1702,0.36
2026-09-12T23:27:24Z,76,76,30,5252,100,1379,1702,0.33
2026-09-12T23:27:26Z,77,76,30,5237,99,1372,1702,0.33
2026-09-12T23:27:28Z,76,76,30,5237,99,1338,2424,0.33
2026-09-12T23:27:30Z,76,76,30,5237,100,1600,2425,0.39
2026-09-12T23:27:32Z,77,76,30,5237,99,1371,1702,0.39
2026-09-12T23:27:34Z,76,76,30,5252,100,1585,1399,0.36
2026-09-12T23:27:37Z,75,76,30,5208,99,1329,2424,0.36
2026-09-12T23:27:39Z,75,76,30,5237,99,1376,1702,0.36
2026-09-12T23:27:41Z,75,76,30,5237,99,1376,1702,0.33
2026-09-12T23:27:43Z,77,76,30,5252,100,1359,1702,0.33
2026-09-12T23:27:45Z,76,76,30,5237,100,1333,2425,0.38
2026-09-12T23:27:47Z,76,76,30,5252,100,1370,1702,0.38
2026-09-12T23:27:49Z,75,76,30,5252,100,1600,1702,0.38
2026-09-12T23:27:51Z,75,76,30,5252,99,1331,1702,0.35
2026-09-12T23:27:53Z,76,76,30,5252,99,1319,2425,0.35
2026-09-12T23:27:55Z,77,76,30,5237,99,1370,1702,0.32
2026-09-12T23:27:57Z,75,76,30,5252,100,1398,1702,0.32
2026-09-12T23:27:59Z,75,76,30,5237,100,1376,1702,0.30
2026-09-12T23:28:01Z,75,76,30,5237,99,1349,2424,0.30
2026-09-12T23:28:03Z,75,76,30,5252,99,1393,1702,0.30
2026-09-12T23:28:05Z,75,76,30,5252,100,1371,1702,0.27
2026-09-12T23:28:08Z,75,76,30,5252,99,1420,1400,0.27
2026-09-12T23:28:10Z,75,76,30,5252,99,1347,2424,0.33
2026-09-12T23:28:12Z,76,76,30,5237,99,1374,1702,0.33
2026-09-12T23:28:14Z,75,76,30,5252,100,1371,1702,0.33
2026-09-12T23:28:16Z,75,76,30,5237,99,1378,1702,0.30
2026-09-12T23:28:18Z,76,76,30,5252,99,1330,2424,0.30
2026-09-12T23:28:20Z,75,76,30,5237,100,1600,1399,0.28
2026-09-12T23:28:22Z,75,76,30,5237,99,1576,1702,0.28
2026-09-12T23:28:24Z,75,76,30,5252,99,1373,1702,0.26
2026-09-12T23:28:26Z,75,75,30,5237,99,1338,2424,0.26
2026-09-12T23:28:28Z,72,75,30,5252,100,1600,1702,0.26
2026-09-12T23:28:30Z,75,75,30,5237,99,1377,1702,0.24
2026-09-12T23:28:32Z,75,76,30,5252,99,1377,1702,0.24
2026-09-12T23:28:34Z,77,75,30,5252,99,1331,2424,0.30
2026-09-12T23:28:37Z,75,75,30,5252,99,1600,2424,0.30
2026-09-12T23:28:39Z,76,75,30,5252,99,1370,1702,0.30
2026-09-12T23:28:41Z,75,75,30,5252,100,1370,1399,0.27
2026-09-12T23:28:43Z,75,75,30,5252,99,1380,1702,0.27
2026-09-12T23:28:45Z,73,75,30,5252,100,1391,1399,0.33
2026-09-12T23:28:47Z,72,75,30,5252,100,1366,1399,0.33
2026-09-12T23:28:49Z,76,74,30,5237,99,1376,1702,0.33
2026-09-12T23:28:51Z,75,75,30,5237,100,1370,1702,0.47
2026-09-12T23:28:53Z,75,76,30,5252,100,1358,1702,0.47
2026-09-12T23:28:55Z,76,76,30,5237,100,1368,1702,0.43
2026-09-12T23:28:57Z,77,76,30,5237,100,1379,1702,0.43
2026-09-12T23:28:59Z,77,76,30,5252,99,1375,1702,0.39
2026-09-12T23:29:01Z,75,76,30,5252,100,1336,2424,0.39
2026-09-12T23:29:03Z,75,76,30,5237,99,1600,1702,0.39
2026-09-12T23:29:06Z,75,76,30,5237,100,1599,1702,0.36
2026-09-12T23:29:08Z,76,76,30,5237,99,1600,1401,0.36
2026-09-12T23:29:10Z,74,76,30,5237,100,1340,2424,0.41
2026-09-12T23:29:12Z,76,76,30,5252,99,1408,1400,0.41
2026-09-12T23:29:14Z,76,76,30,5237,99,1367,1702,0.41
2026-09-12T23:29:16Z,76,76,30,5252,99,1370,1702,0.38
2026-09-12T23:29:18Z,75,76,30,5252,100,1600,1702,0.38
2026-09-12T23:29:20Z,76,76,30,5252,100,1382,1702,0.35
2026-09-12T23:29:22Z,76,76,30,5237,99,1371,1702,0.35
2026-09-12T23:29:24Z,75,76,30,5252,99,1313,2424,0.40
2026-09-12T23:29:26Z,76,76,30,5252,100,1600,1702,0.40
2026-09-12T23:29:28Z,76,76,30,5237,99,1372,1702,0.40
2026-09-12T23:29:30Z,78,76,30,5237,99,1379,1702,0.37
2026-09-12T23:29:32Z,75,76,30,5252,100,1338,2424,0.37
2026-09-12T23:29:35Z,71,76,30,5237,99,1600,1399,0.34
2026-09-12T23:29:37Z,75,76,30,5237,100,1398,1702,0.34
2026-09-12T23:29:39Z,76,76,30,5281,99,1378,1702,0.34
2026-09-12T23:29:41Z,75,76,30,5252,100,1380,1702,0.39
2026-09-12T23:29:43Z,78,76,30,5237,100,1379,1702,0.39
2026-09-12T23:29:45Z,76,76,30,5252,99,1375,1702,0.36
2026-09-12T23:29:47Z,76,76,30,5237,99,1337,2399,0.36
2026-09-12T23:29:49Z,76,76,30,5237,99,1428,1702,0.33
2026-09-12T23:29:51Z,76,76,30,5252,100,1600,1702,0.33
2026-09-12T23:29:53Z,72,76,30,5252,100,1600,1702,0.33
2026-09-12T23:29:55Z,75,76,30,5252,99,1315,2424,0.31
2026-09-12T23:29:57Z,75,76,30,5237,99,1384,1702,0.31
2026-09-12T23:29:59Z,75,76,30,5237,100,1380,1702,0.28
2026-09-12T23:30:01Z,72,76,30,5237,100,1486,1702,0.28
2026-09-12T23:30:04Z,76,76,30,5237,99,1336,2424,0.28
2026-09-12T23:30:06Z,76,76,30,5237,100,1382,1702,0.34
2026-09-12T23:30:08Z,76,76,30,5237,99,1382,1702,0.34
2026-09-12T23:30:10Z,75,76,30,5252,100,1366,1702,0.31
2026-09-12T23:30:12Z,76,76,30,5237,99,1346,2424,0.31
2026-09-12T23:30:14Z,76,76,30,5237,100,1366,1702,0.31
2026-09-12T23:30:16Z,75,76,30,5237,99,1378,1702,0.29
2026-09-12T23:30:18Z,76,76,30,5237,99,1380,1702,0.29
2026-09-12T23:30:20Z,75,76,30,5252,99,1323,2425,0.26
2026-09-12T23:30:22Z,75,76,30,5237,100,1366,1702,0.26
2026-09-12T23:30:24Z,75,76,30,5281,100,1388,1702,0.24
2026-09-12T23:30:26Z,75,76,30,5281,99,1388,1702,0.24
2026-09-12T23:30:28Z,75,76,30,5252,100,1327,2425,0.24
2026-09-12T23:30:30Z,75,76,30,5252,100,1600,1702,0.30
2026-09-12T23:30:32Z,76,76,30,5252,99,1600,1702,0.30
2026-09-12T23:30:35Z,75,76,30,5237,100,1408,1702,0.28
2026-09-12T23:30:37Z,75,76,30,5237,100,1335,2424,0.28
2026-09-12T23:30:39Z,70,75,30,5252,100,1600,2424,0.28
2026-09-12T23:30:41Z,71,75,30,5237,100,1600,2424,0.26
2026-09-12T23:30:43Z,75,75,30,5252,99,1383,1702,0.26
2026-09-12T23:30:45Z,75,76,30,5237,100,1316,2424,0.23
2026-09-12T23:30:47Z,74,75,30,5252,99,1600,1702,0.23
2026-09-12T23:30:49Z,75,75,30,5237,99,1379,1702,0.23
2026-09-12T23:30:51Z,75,75,30,5237,100,1600,1702,0.30
2026-09-12T23:30:53Z,75,75,30,5252,100,1370,1702,0.30
2026-09-12T23:30:55Z,69,75,30,5252,99,1600,2424,0.35
2026-09-12T23:30:57Z,72,75,30,5252,99,1421,1702,0.35
2026-09-12T23:30:59Z,74,74,30,5252,99,1372,1702,0.32
2026-09-12T23:31:01Z,75,75,30,5237,99,1368,1702,0.32
2026-09-12T23:31:03Z,75,75,30,5252,99,1368,1702,0.32
2026-09-12T23:31:06Z,75,76,30,5252,99,1378,1702,0.30
2026-09-12T23:31:08Z,75,76,30,5252,99,1391,1702,0.30
2026-09-12T23:31:10Z,75,76,30,5237,99,1366,1399,0.27
2026-09-12T23:31:12Z,75,76,30,5252,100,1379,1702,0.27
2026-09-12T23:31:14Z,76,76,30,5252,99,1377,1702,0.27
2026-09-12T23:31:16Z,76,76,30,5237,99,1378,1702,0.25
2026-09-12T23:31:18Z,75,76,30,5237,99,1382,1702,0.25
2026-09-12T23:31:20Z,76,76,30,5237,99,1320,2424,0.23
2026-09-12T23:31:22Z,76,76,30,5252,100,1600,1736,0.23
2026-09-12T23:31:24Z,76,76,30,5252,99,1600,1702,0.21
2026-09-12T23:31:26Z,76,76,30,5237,100,1375,1702,0.21
2026-09-12T23:31:28Z,75,76,30,5281,99,1323,2424,0.21
2026-09-12T23:31:30Z,76,76,30,5237,99,1376,1702,0.20
2026-09-12T23:31:33Z,72,76,30,5252,100,1348,1702,0.20
2026-09-12T23:31:35Z,75,76,30,5252,100,1600,2424,0.18
2026-09-12T23:31:37Z,75,76,30,5237,99,1396,1702,0.18
2026-09-12T23:31:39Z,72,76,30,5237,100,1600,1577,0.18
2026-09-12T23:31:41Z,76,76,30,5237,100,1375,1702,0.16
2026-09-12T23:31:43Z,75,76,30,5252,99,1330,2425,0.16
2026-09-12T23:31:45Z,75,76,30,5237,100,1376,1702,0.15
2026-09-12T23:31:47Z,77,76,30,5252,99,1382,1702,0.15
2026-09-12T23:31:49Z,72,76,30,5237,100,1600,1702,0.14
2026-09-12T23:31:51Z,75,76,30,5252,99,1334,2424,0.14
2026-09-12T23:31:53Z,75,76,30,5252,100,1393,1399,0.14
2026-09-12T23:31:55Z,76,76,30,5237,100,1379,1702,0.13
2026-09-12T23:31:57Z,75,76,30,5252,100,1380,1702,0.13
2026-09-12T23:31:59Z,73,76,30,5237,99,1451,1702,0.20
2026-09-12T23:32:01Z,75,76,30,5252,99,1365,1702,0.20
2026-09-12T23:32:04Z,76,76,30,5252,100,1378,1702,0.20
2026-09-12T23:32:06Z,76,76,30,5252,100,1367,1702,0.18
2026-09-12T23:32:08Z,76,76,30,5237,100,1374,1702,0.18
2026-09-12T23:32:10Z,75,76,30,5252,99,1378,1702,0.17
